 &plot nbnd=  64, nks=    60 /
            0.306667  0.531162  0.000000
  -92.720  -92.719  -92.716  -56.048  -56.047  -56.041  -56.014  -56.013  -56.011  -55.834
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.852  -15.672  -15.671  -14.893
  -14.893  -14.863   -3.171   -3.170   -2.996   -2.308   -2.303   -2.231   -1.971   -1.897
   -1.896   -1.286   -1.156   -1.146   -0.351   -0.349   -0.262    0.801    0.805    0.997
    1.958    1.960    1.977    2.140    2.141    2.199    2.520    2.523    2.632    3.941
    4.087    4.113    4.234    4.793    4.794    4.798    4.854    5.074    7.672    8.572
    8.867   11.011   11.544   11.615
            0.293333  0.508068  0.000000
  -92.720  -92.719  -92.716  -56.049  -56.048  -56.039  -56.014  -56.013  -56.011  -55.835
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.911  -15.639  -15.638  -14.899
  -14.898  -14.855   -3.198   -3.197   -2.952   -2.325   -2.320   -2.196   -1.996   -1.875
   -1.874   -1.309   -1.128   -1.118   -0.389   -0.388   -0.232    0.767    0.771    1.053
    1.954    1.956    1.977    2.139    2.141    2.216    2.503    2.505    2.668    3.866
    4.098    4.135    4.154    4.782    4.786    4.790    4.940    5.194    7.588    8.600
    8.981   10.862   11.463   11.573
            0.280000  0.484974  0.000000
  -92.720  -92.719  -92.716  -56.049  -56.049  -56.036  -56.015  -56.014  -56.010  -55.835
  -55.833  -55.830  -52.228  -24.146  -24.146  -24.106  -15.971  -15.605  -15.604  -14.905
  -14.904  -14.847   -3.221   -3.220   -2.916   -2.344   -2.339   -2.165   -2.023   -1.849
   -1.848   -1.313   -1.098   -1.088   -0.438   -0.436   -0.197    0.732    0.736    1.101
    1.952    1.954    1.976    2.140    2.141    2.228    2.488    2.490    2.702    3.758
    4.066    4.149    4.157    4.766    4.768    4.789    5.053    5.323    7.483    8.664
    9.104   10.703   11.303   11.575
            0.266667  0.461880  0.000000
  -92.720  -92.719  -92.716  -56.050  -56.049  -56.034  -56.016  -56.015  -56.010  -55.835
  -55.833  -55.830  -52.228  -24.146  -24.146  -24.106  -16.030  -15.570  -15.570  -14.911
  -14.911  -14.841   -3.240   -3.240   -2.886   -2.366   -2.360   -2.144   -2.051   -1.820
   -1.818   -1.290   -1.067   -1.058   -0.495   -0.493   -0.157    0.696    0.700    1.140
    1.952    1.954    1.971    2.138    2.139    2.236    2.477    2.479    2.734    3.628
    4.042    4.169    4.180    4.744    4.746    4.789    5.182    5.460    7.367    8.754
    9.234   10.542   11.148   11.530
            0.253333  0.438786  0.000000
  -92.720  -92.719  -92.716  -56.051  -56.050  -56.032  -56.016  -56.016  -56.009  -55.836
  -55.833  -55.830  -52.228  -24.146  -24.146  -24.106  -16.088  -15.535  -15.535  -14.917
  -14.917  -14.835   -3.256   -3.255   -2.860   -2.389   -2.383   -2.140   -2.080   -1.789
   -1.787   -1.237   -1.037   -1.028   -0.560   -0.558   -0.114    0.659    0.663    1.168
    1.956    1.958    1.964    2.133    2.134    2.238    2.472    2.473    2.761    3.493
    4.038    4.192    4.202    4.718    4.719    4.792    5.324    5.604    7.248    8.863
    9.373   10.384   11.000   11.443
            0.240000  0.415692  0.000000
  -92.721  -92.719  -92.716  -56.051  -56.051  -56.029  -56.017  -56.016  -56.009  -55.836
  -55.833  -55.829  -52.228  -24.146  -24.146  -24.106  -16.146  -15.500  -15.499  -14.924
  -14.923  -14.829   -3.267   -3.266   -2.836   -2.413   -2.407   -2.153   -2.109   -1.756
   -1.754   -1.157   -1.007   -0.999   -0.629   -0.627   -0.065    0.619    0.623    1.186
    1.954    1.964    1.965    2.122    2.123    2.235    2.472    2.473    2.781    3.363
    4.050    4.214    4.224    4.689    4.690    4.798    5.477    5.757    7.130    8.986
    9.519   10.228   10.858   11.336
            0.226667  0.392598  0.000000
  -92.721  -92.719  -92.716  -56.052  -56.051  -56.027  -56.018  -56.017  -56.008  -55.836
  -55.833  -55.829  -52.228  -24.147  -24.146  -24.106  -16.202  -15.464  -15.464  -14.930
  -14.930  -14.825   -3.273   -3.273   -2.814   -2.438   -2.432   -2.179   -2.139   -1.722
   -1.720   -1.052   -0.979   -0.972   -0.700   -0.698   -0.013    0.578    0.582    1.193
    1.941    1.975    1.976    2.107    2.107    2.225    2.477    2.478    2.790    3.245
    4.077    4.235    4.244    4.657    4.658    4.806    5.639    5.918    7.014    9.123
    9.673   10.076   10.725   11.219
            0.213333  0.369504  0.000000
  -92.721  -92.719  -92.716  -56.052  -56.052  -56.025  -56.019  -56.019  -56.008  -55.836
  -55.833  -55.829  -52.228  -24.146  -24.146  -24.106  -16.256  -15.429  -15.428  -14.937
  -14.936  -14.820   -3.275   -3.275   -2.791   -2.463   -2.458   -2.216   -2.169   -1.689
   -1.687   -0.959   -0.951   -0.928   -0.768   -0.765    0.043    0.534    0.538    1.189
    1.926    1.989    1.990    2.087    2.087    2.210    2.486    2.487    2.780    3.149
    4.116    4.254    4.262    4.624    4.625    4.817    5.810    6.087    6.902    9.270
    9.835    9.929   10.599   11.100
            0.200000  0.346410  0.000000
